Operator,In Out Travelling,Network Type,Rating,Call Drop Category,Latitude,Longitude,State Name
Vodafone,Indoor,4G,5,Satisfactory,19.20439983,72.99998597,Maharashtra
RJio,Indoor,4G,5,Satisfactory,28.41992449,77.03332359,Haryana
Vodafone,Indoor,3G,3,Satisfactory,18.9926499,72.8373183,Maharashtra
Vodafone,Indoor,4G,4,Satisfactory,22.61082457,88.42826855,West Bengal
RJio,Travelling,4G,3,Satisfactory,17.639460079,75.936646722,Maharashtra
RJio,Indoor,4G,4,Satisfactory,12.9626282,80.1895136,Tamil Nadu
RJio,Indoor,4G,5,Satisfactory,30.707779917,76.836265845,Chandigarh
Airtel,Indoor,3G,2,Poor Voice Quality,18.49945798,73.85863689,Maharashtra
RJio,Indoor,4G,5,Satisfactory,19.31454174,84.79989035,Odisha
RJio,Indoor,4G,5,Satisfactory,31.6480582,74.8752633,Punjab
Vodafone,Indoor,3G,5,Satisfactory,26.8612963,75.79558364,Rajasthan
RJio,Indoor,4G,5,Satisfactory,31.6480856,74.8751805,Punjab
Vodafone,Indoor,4G,5,Satisfactory,26.89837,75.735418333,Rajasthan
RJio,Indoor,4G,5,Satisfactory,19.31454174,84.79989035,Odisha
Airtel,Indoor,3G,4,Satisfactory,18.49945798,73.85863689,Maharashtra
RJio,Outdoor,4G,5,Satisfactory,21.3123681,83.7103658,Odisha
Airtel,Outdoor,4G,1,Call Dropped,19.08048785,72.8461054,Maharashtra
Idea,Indoor,Unknown,4,Satisfactory,14.3336078,78.5365159,Andhra Pradesh
Idea,Indoor,Unknown,4,Satisfactory,14.3334269,78.5364769,Andhra Pradesh
RJio,Indoor,4G,4,Satisfactory,18.51992214,73.85612656,Maharashtra
Airtel,Indoor,4G,4,Satisfactory,28.50854779,77.08275092,Haryana
RJio,Indoor,4G,5,Satisfactory,21.17062633,79.05231285,Maharashtra
RJio,Indoor,4G,4,Satisfactory,23.2282887,72.647595,Gujarat
RJio,Indoor,4G,4,Satisfactory,23.20571468,72.63725392,Gujarat
RJio,Outdoor,4G,4,Satisfactory,23.2282887,72.647595,Gujarat
RJio,Indoor,4G,5,Satisfactory,28.41992449,77.03332359,Haryana
Vodafone,Indoor,3G,1,Call Dropped,23.556580721,72.619007754,Gujarat
Vodafone,Indoor,2G,1,Call Dropped,18.5422663,73.8251039,Maharashtra
Airtel,Indoor,Unknown,1,Poor Voice Quality,28.41416258,77.84919234,Uttar Pradesh
RJio,Indoor,4G,5,Satisfactory,31.6480721,74.8752571,Punjab
RJio,Indoor,Unknown,5,Satisfactory,30.2733755,78.077495,Uttarakhand
Vodafone,Indoor,2G,3,Poor Voice Quality,18.5422663,73.8251039,Maharashtra
RJio,Indoor,4G,5,Satisfactory,30.707779917,76.836265845,Chandigarh
RJio,Indoor,4G,5,Satisfactory,20.27367306,85.84155777,Odisha
Idea,Indoor,Unknown,5,Satisfactory,9.956862671,76.337982581,Kerala
RJio,Outdoor,4G,5,Satisfactory,28.4720238,77.0206423,Haryana
RJio,Indoor,4G,5,Satisfactory,19.8419326,75.2286862,Maharashtra
RJio,Outdoor,4G,3,Satisfactory,24.10891,88.258225,West Bengal
RJio,Indoor,4G,4,Satisfactory,12.9626336,80.1895125,Tamil Nadu
Airtel,Outdoor,4G,1,Call Dropped,19.0804219,72.8461795,Maharashtra
Airtel,Indoor,4G,4,Satisfactory,11.24240321,77.23520215,Tamil Nadu
Airtel,Indoor,3G,4,Satisfactory,28.50854779,77.08275092,Haryana
Vodafone,Indoor,4G,5,Satisfactory,26.8612963,75.79558364,Rajasthan
Vodafone,Travelling,4G,4,Satisfactory,18.6318054,73.7836973,Maharashtra
RJio,Indoor,4G,3,Satisfactory,19.2073872,73.1857939,Maharashtra
Idea,Indoor,2G,1,Call Dropped,18.49379231,73.80894669,Maharashtra
Vodafone,Indoor,3G,1,Call Dropped,23.5565357,72.617481,Gujarat
RJio,Indoor,4G,5,Satisfactory,19.31454174,84.79989035,Odisha
Airtel,Indoor,4G,5,Satisfactory,26.839489590,75.750778029,Rajasthan
RJio,Indoor,Unknown,5,Satisfactory,30.2733755,78.077495,Uttarakhand
Vodafone,Indoor,3G,5,Satisfactory,12.94846984,80.23197823,Tamil Nadu
RJio,Indoor,4G,1,Poor Voice Quality,17.4736229,78.3848764,Telangana
Vodafone,Indoor,4G,1,Call Dropped,23.5565357,72.617481,Gujarat
Vodafone,Indoor,4G,1,Poor Voice Quality,23.5565357,72.617481,Gujarat
RJio,Indoor,4G,3,Satisfactory,19.2073872,73.1857939,Maharashtra
RJio,Outdoor,4G,3,Satisfactory,24.10891,88.258225,West Bengal
Vodafone,Indoor,3G,1,Call Dropped,23.5565357,72.617481,Gujarat
RJio,Indoor,4G,4,Satisfactory,22.5621582,88.3534591,West Bengal
RJio,Indoor,4G,3,Satisfactory,19.2073924,73.1857901,Maharashtra
RJio,Indoor,4G,4,Satisfactory,22.5621582,88.3534591,West Bengal
RJio,Indoor,4G,4,Satisfactory,23.2284321,72.6477166,Gujarat
Airtel,Indoor,4G,3,Satisfactory,13.00002868,77.68202419,Karnataka
RJio,Outdoor,4G,5,Satisfactory,28.4714876,77.020856,Haryana
RJio,Indoor,4G,3,Satisfactory,19.2073924,73.1857901,Maharashtra
Vodafone,Indoor,4G,5,Satisfactory,28.535984020,77.343482720,Uttar Pradesh
RJio,Indoor,4G,3,Satisfactory,19.2073924,73.1857901,Maharashtra
RJio,Indoor,4G,4,Satisfactory,18.7304122,73.6787476,Maharashtra
RJio,Indoor,4G,5,Satisfactory,31.6480703,74.8753085,Punjab
Idea,Travelling,3G,3,Satisfactory,28.5380468,77.116936,Haryana
Idea,Indoor,Unknown,4,Satisfactory,28.6393627,77.3451507,Uttar Pradesh
Idea,Indoor,Unknown,4,Satisfactory,28.5879046,77.3150167,Uttar Pradesh
Idea,Indoor,Unknown,4,Satisfactory,28.5888281,77.3161091,Uttar Pradesh
Idea,Indoor,3G,2,Poor Voice Quality,28.5888281,77.3161091,Uttar Pradesh
Idea,Indoor,3G,2,Poor Voice Quality,28.5854162,77.3103649,Uttar Pradesh
Idea,Travelling,3G,5,Satisfactory,28.5888475,77.3142661,Uttar Pradesh
Idea,Travelling,3G,3,Poor Voice Quality,28.6380126,77.3699466,Uttar Pradesh
Idea,Travelling,Unknown,4,Satisfactory,28.6381355,77.3709491,Uttar Pradesh
Idea,Indoor,3G,3,Poor Voice Quality,28.6409348,77.3667171,Uttar Pradesh
Idea,Indoor,3G,2,Poor Voice Quality,28.641514,77.3462612,Uttar Pradesh
Idea,Indoor,3G,3,Satisfactory,28.6400461,77.3459022,Uttar Pradesh
Idea,Indoor,3G,2,Poor Voice Quality,28.6400461,77.3459022,Uttar Pradesh
Idea,Indoor,Unknown,3,Poor Voice Quality,28.6396876,77.3459022,Uttar Pradesh
Idea,Indoor,3G,4,Satisfactory,28.6413589,77.3484146,Uttar Pradesh
Idea,Indoor,3G,4,Satisfactory,28.6400461,77.3459022,Uttar Pradesh
Idea,Indoor,3G,4,Satisfactory,28.6400461,77.3459022,Uttar Pradesh
Idea,Indoor,Unknown,3,Poor Voice Quality,28.6413589,77.3484146,Uttar Pradesh
Idea,Indoor,3G,1,Poor Voice Quality,28.6412731,77.3703054,Uttar Pradesh
Idea,Travelling,3G,3,Poor Voice Quality,28.6381499,77.3710202,Uttar Pradesh
Idea,Travelling,3G,1,Poor Voice Quality,28.6380126,77.3699466,Uttar Pradesh
Idea,Indoor,3G,4,Satisfactory,28.6413928,77.3487735,Uttar Pradesh
Idea,Indoor,Unknown,1,Poor Voice Quality,28.6399589,77.3466768,Uttar Pradesh
Idea,Indoor,3G,4,Satisfactory,28.6410903,77.346167,Uttar Pradesh
Idea,Travelling,3G,4,Satisfactory,28.6407111,77.3610827,Uttar Pradesh
Idea,Travelling,3G,4,Satisfactory,28.5888125,77.314254,Uttar Pradesh
Idea,Indoor,3G,4,Satisfactory,28.5912024,77.3146731,Uttar Pradesh
Idea,Indoor,3G,2,Poor Voice Quality,28.587277,77.311083,Uttar Pradesh
Idea,Indoor,Unknown,1,Call Dropped,28.5850916,77.310724,Uttar Pradesh
Idea,Indoor,3G,1,Poor Voice Quality,28.5850916,77.310724,Uttar Pradesh
Idea,Indoor,3G,3,Poor Voice Quality,28.5850916,77.310724,Uttar Pradesh
Idea,Indoor,3G,4,Satisfactory,28.6380126,77.3699466,Uttar Pradesh
Idea,Indoor,3G,4,Satisfactory,28.6415479,77.3466201,Uttar Pradesh
Idea,Indoor,3G,3,Satisfactory,28.6400694,77.346652,Uttar Pradesh
Idea,Indoor,3G,5,Satisfactory,28.640495,77.3707595,Uttar Pradesh
Idea,Outdoor,2G,4,Satisfactory,28.6471207,77.373374,Uttar Pradesh
Idea,Indoor,3G,4,Satisfactory,28.5932858,77.3139551,Uttar Pradesh
Idea,Indoor,3G,2,Poor Voice Quality,28.5911684,77.3143141,Uttar Pradesh
Idea,Indoor,3G,3,Satisfactory,28.5911684,77.3143141,Uttar Pradesh
Idea,Travelling,3G,4,Satisfactory,28.6455212,77.3735349,Uttar Pradesh
Idea,Indoor,3G,3,Poor Voice Quality,28.588834,77.314281,Uttar Pradesh
Idea,Indoor,3G,4,Satisfactory,28.5912024,77.3146731,Uttar Pradesh
RJio,Indoor,4G,3,Satisfactory,19.2073872,73.1857939,Maharashtra
RJio,Indoor,4G,5,Satisfactory,28.41992449,77.03332359,Haryana
RJio,Indoor,Unknown,5,Satisfactory,30.2733848,78.0774971,Uttarakhand
RJio,Travelling,4G,3,Satisfactory,29.1648722,75.7271546,Haryana
Vodafone,Indoor,Unknown,4,Satisfactory,21.87599624,72.06702416,Gujarat
Vodafone,Travelling,3G,4,Satisfactory,18.6318118,73.7836926,Maharashtra
BSNL,Indoor,Unknown,5,Satisfactory,12.8919324,77.57989035,Karnataka
Vodafone,Indoor,Unknown,5,Satisfactory,26.945226667,75.739825,Rajasthan
Vodafone,Indoor,4G,5,Satisfactory,19.20439983,72.99998597,Maharashtra
Airtel,Indoor,Unknown,4,Satisfactory,23.0556362,72.5727945,Gujarat
RJio,Outdoor,4G,4,Satisfactory,26.2262476,75.8500247,Rajasthan
RJio,Indoor,4G,3,Satisfactory,19.2073928,73.185789,Maharashtra
RJio,Indoor,4G,5,Satisfactory,25.5922682,91.9412902,Meghalaya
Vodafone,Travelling,3G,5,Satisfactory,22.5688395,88.3544403,West Bengal
RJio,Outdoor,4G,4,Satisfactory,26.2262476,75.8500247,Rajasthan
Vodafone,Indoor,2G,5,Satisfactory,21.920000087,82.779998761,Chhattisgarh
Airtel,Indoor,Unknown,1,Poor Voice Quality,28.630373333,77.206778333,NCT
Airtel,Indoor,4G,1,Call Dropped,11.43603723,76.66988827,Tamil Nadu
RJio,Indoor,4G,5,Satisfactory,25.5922682,91.9412902,Meghalaya
RJio,Outdoor,4G,4,Satisfactory,26.2262476,75.8500247,Rajasthan
RJio,Indoor,4G,5,Satisfactory,25.5922682,91.9412902,Meghalaya
Idea,Indoor,4G,5,Satisfactory,21.12875561,79.05868761,Maharashtra
Vodafone,Indoor,3G,4,Satisfactory,22.8960979,70.8725778,Gujarat
RJio,Travelling,4G,3,Satisfactory,29.1648722,75.7271546,Haryana
Vodafone,Indoor,4G,4,Satisfactory,22.61082457,88.42826855,West Bengal
Airtel,Outdoor,3G,1,Poor Voice Quality,17.4439041,78.4814852,Telangana
BSNL,Outdoor,3G,4,Satisfactory,14.67883307,77.59986629,Andhra Pradesh
BSNL,Indoor,3G,4,Satisfactory,14.68169655,77.5781809,Andhra Pradesh
BSNL,Indoor,3G,4,Satisfactory,12.96224226,77.74793227,Karnataka
BSNL,Indoor,3G,4,Satisfactory,12.96224226,77.74793227,Karnataka
RJio,Indoor,4G,4,Satisfactory,19.8420996,75.2287337,Maharashtra
BSNL,Indoor,3G,2,Poor Voice Quality,22.6215449,88.37908771,West Bengal
Airtel,Indoor,3G,4,Satisfactory,28.50854779,77.08275092,Haryana
Airtel,Indoor,3G,1,Call Dropped,13.0840111,80.2577564,Tamil Nadu
Vodafone,Indoor,4G,5,Satisfactory,28.56662594,77.32284022,Uttar Pradesh
Vodafone,Indoor,Unknown,5,Satisfactory,28.56662594,77.32284022,Uttar Pradesh
RJio,Outdoor,4G,2,Poor Voice Quality,27.175786,77.9888317,Uttar Pradesh
Vodafone,Indoor,4G,1,Poor Voice Quality,23.5541945,72.6201187,Gujarat
Airtel,Indoor,3G,5,Satisfactory,12.9210279,80.1274463,Tamil Nadu
Airtel,Outdoor,Unknown,2,Poor Voice Quality,28.592285821,77.161812913,NCT
Airtel,Indoor,4G,1,Call Dropped,13.0839909,80.2577596,Tamil Nadu
RJio,Outdoor,4G,5,Satisfactory,22.513316667,88.392481667,West Bengal
RJio,Indoor,4G,2,Poor Voice Quality,19.181741667,72.979015,Maharashtra
Vodafone,Indoor,Unknown,2,Poor Voice Quality,19.182068333,72.97893,Maharashtra
RJio,Indoor,4G,2,Poor Voice Quality,19.181463333,72.978625,Maharashtra
Vodafone,Indoor,Unknown,1,Poor Voice Quality,19.181485,72.978781667,Maharashtra
RJio,Indoor,4G,5,Satisfactory,25.5922682,91.9412902,Meghalaya
Airtel,Indoor,4G,1,Call Dropped,13.0839909,80.2577596,Tamil Nadu
Vodafone,Indoor,4G,4,Satisfactory,22.61082457,88.42826855,West Bengal
Vodafone,Travelling,4G,5,Satisfactory,28.535984020,77.343482720,Uttar Pradesh
BSNL,Indoor,4G,4,Satisfactory,18.5080458,73.84410133,Maharashtra
RJio,Travelling,4G,5,Satisfactory,22.513058333,88.389355,West Bengal
RJio,Outdoor,4G,5,Satisfactory,21.304930500,83.686245019,Odisha
Vodafone,Indoor,Unknown,5,Satisfactory,28.56662594,77.32284022,Uttar Pradesh
Vodafone,Indoor,3G,4,Satisfactory,28.7228418,77.2211343,NCT
Airtel,Indoor,4G,3,Satisfactory,18.49945798,73.85863689,Maharashtra
RJio,Indoor,4G,4,Satisfactory,20.29677517,85.83291939,Odisha
BSNL,Outdoor,2G,3,Satisfactory,10.30872564,76.85757542,Tamil Nadu
Vodafone,Indoor,4G,5,Satisfactory,28.56662594,77.32284022,Uttar Pradesh
Airtel,Indoor,4G,1,Call Dropped,13.0839909,80.2577596,Tamil Nadu
BSNL,Indoor,Unknown,4,Satisfactory,17.70810632,82.69113979,Andhra Pradesh
Vodafone,Outdoor,4G,3,Satisfactory,19.240111812,72.981250020,Maharashtra
Airtel,Indoor,Unknown,1,Poor Voice Quality,28.630373333,77.206778333,NCT
RJio,Indoor,4G,4,Satisfactory,23.2284544,72.6476858,Gujarat
Idea,Indoor,Unknown,4,Satisfactory,28.5912024,77.3146731,Uttar Pradesh
Airtel,Indoor,4G,4,Satisfactory,28.50854779,77.08275092,Haryana
Vodafone,Indoor,4G,4,Satisfactory,22.61082457,88.42826855,West Bengal
Vodafone,Travelling,4G,4,Satisfactory,22.61082457,88.42826855,West Bengal
Airtel,Travelling,4G,3,Satisfactory,18.49945798,73.85863689,Maharashtra
Airtel,Outdoor,4G,5,Satisfactory,19.11571921,72.92591735,Maharashtra
Airtel,Indoor,3G,1,Call Dropped,13.0839909,80.2577596,Tamil Nadu
Vodafone,Indoor,Unknown,5,Satisfactory,18.5422863,73.8250831,Maharashtra
Idea,Indoor,Unknown,4,Satisfactory,14.3335448,78.5363612,Andhra Pradesh
Vodafone,Indoor,Unknown,5,Satisfactory,28.56662594,77.32284022,Uttar Pradesh
Vodafone,Indoor,Unknown,5,Satisfactory,22.3214516,87.3006698,West Bengal
Vodafone,Outdoor,Unknown,4,Satisfactory,22.31846244,87.29876839,West Bengal
Vodafone,Indoor,Unknown,2,Poor Voice Quality,22.32140389,87.30047899,West Bengal
Idea,Indoor,Unknown,4,Satisfactory,28.5888196,77.3142472,Uttar Pradesh
Vodafone,Indoor,4G,4,Satisfactory,22.61082457,88.42826855,West Bengal
BSNL,Indoor,4G,5,Satisfactory,18.48064509,73.82530921,Maharashtra
Vodafone,Travelling,4G,4,Satisfactory,22.61082457,88.42826855,West Bengal
Vodafone,Indoor,4G,5,Satisfactory,28.56662594,77.32284022,Uttar Pradesh
Airtel,Indoor,4G,3,Poor Voice Quality,11.676213238,78.141894769,Tamil Nadu
Vodafone,Travelling,3G,5,Satisfactory,26.8008581,82.7402772,Uttar Pradesh
Airtel,Indoor,4G,4,Satisfactory,18.49945798,73.85863689,Maharashtra
Idea,Indoor,Unknown,1,Call Dropped,9.95688693,76.33783349,Kerala
Vodafone,Indoor,4G,3,Satisfactory,29.1648722,75.7271546,Haryana
RJio,Outdoor,4G,1,Call Dropped,17.44603227,78.58087774,Telangana
RJio,Indoor,4G,3,Satisfactory,17.45613394,78.60229975,Telangana
RJio,Outdoor,4G,1,Poor Voice Quality,17.45720767,78.60515868,Telangana
RJio,Indoor,4G,1,Poor Voice Quality,17.45326578,78.63659252,Telangana
RJio,Outdoor,4G,1,Poor Voice Quality,17.45333516,78.67759422,Telangana
RJio,Outdoor,4G,1,Poor Voice Quality,17.95403193,79.48496611,Telangana
RJio,Indoor,4G,3,Satisfactory,17.97402366,79.51102238,Telangana
BSNL,Indoor,4G,3,Satisfactory,17.97606896,79.51327565,Telangana
RJio,Travelling,4G,3,Satisfactory,17.97633537,79.55577894,Telangana
RJio,Indoor,4G,3,Satisfactory,17.95181283,79.66468161,Telangana
RJio,Indoor,4G,3,Satisfactory,17.91070677,79.70491385,Telangana
RJio,Outdoor,4G,2,Poor Voice Quality,17.82113409,79.78302437,Telangana
RJio,Indoor,4G,3,Satisfactory,17.66835951,79.91246622,Telangana
RJio,Indoor,4G,3,Satisfactory,16.18094769,80.53080811,Andhra Pradesh
RJio,Indoor,Unknown,3,Satisfactory,16.0664286,80.5518629,Andhra Pradesh
RJio,Indoor,4G,3,Satisfactory,16.06639857,80.55193115,Andhra Pradesh
RJio,Outdoor,4G,3,Satisfactory,16.45885645,80.60888921,Andhra Pradesh
RJio,Indoor,4G,3,Satisfactory,16.5219798,80.62965577,Andhra Pradesh
RJio,Indoor,4G,3,Satisfactory,16.5219798,80.62965577,Andhra Pradesh
RJio,Indoor,4G,3,Satisfactory,16.5219798,80.62965577,Andhra Pradesh
RJio,Indoor,4G,3,Satisfactory,16.5219798,80.62965577,Andhra Pradesh
RJio,Indoor,4G,3,Satisfactory,16.5220073,80.63010599,Andhra Pradesh
RJio,Indoor,4G,3,Satisfactory,16.521581411,80.639396310,Andhra Pradesh
RJio,Indoor,4G,3,Satisfactory,16.5207682,80.6360158,Andhra Pradesh
RJio,Indoor,4G,3,Satisfactory,16.54730442,80.81608705,Andhra Pradesh
RJio,Indoor,4G,3,Satisfactory,16.6760288,81.02168617,Andhra Pradesh
RJio,Indoor,4G,3,Satisfactory,16.74823178,81.74510036,Andhra Pradesh
RJio,Indoor,4G,3,Satisfactory,16.74823178,81.74510036,Andhra Pradesh
RJio,Outdoor,4G,3,Satisfactory,16.74823178,81.74510036,Andhra Pradesh
RJio,Indoor,4G,3,Satisfactory,16.51763185,81.72133712,Andhra Pradesh
RJio,Indoor,4G,3,Satisfactory,16.586186838,81.467176226,Andhra Pradesh
RJio,Indoor,4G,3,Satisfactory,16.586186838,81.467176226,Andhra Pradesh
RJio,Indoor,4G,3,Satisfactory,16.509385,80.6656636,Andhra Pradesh
Vodafone,Travelling,Unknown,3,Satisfactory,17.4921567,78.398277,Telangana
Airtel,Travelling,3G,3,Poor Voice Quality,17.492282103,78.398173482,Telangana
Vodafone,Travelling,Unknown,4,Satisfactory,17.492282103,78.398173482,Telangana
Vodafone,Travelling,Unknown,3,Satisfactory,17.492282103,78.398173482,Telangana
Vodafone,Travelling,Unknown,3,Poor Voice Quality,17.492282103,78.398173482,Telangana
Airtel,Travelling,4G,3,Satisfactory,17.492282103,78.398173482,Telangana
Airtel,Travelling,4G,3,Satisfactory,17.492282103,78.398173482,Telangana
RJio,Indoor,4G,5,Satisfactory,19.31454174,84.79989035,Odisha
Airtel,Indoor,3G,1,Call Dropped,19.1838184,72.8315945,Maharashtra
RJio,Indoor,4G,4,Satisfactory,23.22844309,72.64768261,Gujarat
RJio,Indoor,4G,3,Satisfactory,16.5095236,80.665612,Andhra Pradesh
Vodafone,Indoor,4G,1,Poor Voice Quality,23.554183741,72.620058423,Gujarat
Vodafone,Indoor,Unknown,5,Satisfactory,28.56662594,77.32284022,Uttar Pradesh
RJio,Indoor,4G,3,Satisfactory,16.5095236,80.665612,Andhra Pradesh
RJio,Indoor,4G,2,Poor Voice Quality,26.883352212,75.760275272,Rajasthan
Airtel,Indoor,3G,5,Satisfactory,28.56309616,77.06650225,Haryana
Airtel,Indoor,3G,4,Satisfactory,28.6379503,77.1864206,NCT
RJio,Indoor,4G,3,Poor Voice Quality,25.5930859,85.1397606,Bihar
RJio,Outdoor,4G,3,Satisfactory,24.10891,88.258225,West Bengal
RJio,Indoor,4G,5,Satisfactory,19.09656935,73.30078943,Maharashtra
Airtel,Travelling,3G,5,Satisfactory,27.2064232,78.0295241,Uttar Pradesh
RJio,Indoor,4G,4,Satisfactory,18.7304122,73.6787476,Maharashtra
RJio,Indoor,4G,5,Satisfactory,20.3099076,85.8192157,Odisha
RJio,Indoor,4G,5,Satisfactory,20.31003223,85.81910138,Odisha
BSNL,Outdoor,Unknown,4,Satisfactory,10.6612232,77.00700295,Tamil Nadu
Airtel,Indoor,4G,1,Call Dropped,13.0840024,80.2577551,Tamil Nadu
Airtel,Indoor,3G,1,Call Dropped,11.32951804,76.74126697,Tamil Nadu
Airtel,Indoor,3G,3,Satisfactory,28.8015993,76.1408305,Haryana
RJio,Indoor,4G,3,Satisfactory,12.22108448,79.05473613,Tamil Nadu
Airtel,Indoor,3G,1,Call Dropped,19.1838238,72.8314879,Maharashtra
Airtel,Outdoor,3G,4,Satisfactory,23.34735618,85.29338787,Jharkhand
RJio,Indoor,4G,5,Satisfactory,20.31003223,85.81910138,Odisha
RJio,Indoor,4G,3,Poor Voice Quality,19.044430729,72.864445230,Maharashtra
RJio,Outdoor,4G,3,Satisfactory,19.2021103,73.1783428,Maharashtra
RJio,Indoor,4G,3,Satisfactory,19.2073872,73.1857939,Maharashtra
Airtel,Indoor,4G,1,Call Dropped,13.0840024,80.2577551,Tamil Nadu
Vodafone,Outdoor,4G,3,Satisfactory,22.867488333,70.85488,Gujarat
Vodafone,Outdoor,4G,3,Satisfactory,22.867488333,70.85488,Gujarat
Vodafone,Outdoor,4G,3,Satisfactory,22.867488333,70.85488,Gujarat
RJio,Indoor,4G,3,Satisfactory,19.2073872,73.1857939,Maharashtra
Vodafone,Outdoor,3G,4,Satisfactory,22.61082457,88.42826855,West Bengal
Airtel,Indoor,Unknown,1,Poor Voice Quality,28.631305,77.20624,NCT
Airtel,Indoor,Unknown,1,Poor Voice Quality,28.631305,77.20624,NCT
RJio,Outdoor,4G,2,Poor Voice Quality,26.8833693,75.7605219,Rajasthan
Airtel,Indoor,3G,4,Satisfactory,19.050273709,72.904421744,Maharashtra
Airtel,Indoor,3G,4,Satisfactory,19.050273709,72.904421744,Maharashtra
Vodafone,Travelling,4G,4,Satisfactory,22.61082457,88.42826855,West Bengal
RJio,Outdoor,4G,3,Satisfactory,26.883352212,75.760275272,Rajasthan
Vodafone,Indoor,Unknown,1,Call Dropped,13.08486046,80.28764316,Tamil Nadu
Vodafone,Indoor,Unknown,1,Call Dropped,14.39313839,78.79821814,Andhra Pradesh
Vodafone,Indoor,2G,4,Satisfactory,22.896098737,70.872474080,Gujarat
RJio,Indoor,4G,5,Satisfactory,19.31454174,84.79989035,Odisha
Airtel,Indoor,Unknown,1,Poor Voice Quality,28.631305,77.20624,NCT
Airtel,Indoor,4G,4,Satisfactory,19.042226567,72.913158770,Maharashtra
Vodafone,Indoor,3G,4,Satisfactory,22.896095510,70.872475756,Gujarat
Idea,Indoor,3G,4,Satisfactory,14.47626722,78.82263897,Andhra Pradesh
Airtel,Indoor,4G,1,Call Dropped,13.0840024,80.2577551,Tamil Nadu
Vodafone,Indoor,4G,4,Satisfactory,22.61082457,88.42826855,West Bengal
Vodafone,Indoor,4G,1,Call Dropped,23.5542358,72.6200507,Gujarat
RJio,Indoor,4G,4,Satisfactory,20.29677517,85.83291939,Odisha
RJio,Indoor,4G,3,Satisfactory,29.1648722,75.7271546,Haryana
RJio,Travelling,4G,2,Poor Voice Quality,31.31785083,75.58536665,Punjab
RJio,Outdoor,4G,3,Satisfactory,18.1052072,79.4519571,Telangana
RJio,Indoor,4G,5,Satisfactory,22.39460084,87.56030384,West Bengal
RJio,Indoor,4G,5,Satisfactory,28.50351158,77.06490357,Haryana
RJio,Indoor,4G,4,Satisfactory,22.565675,88.315691667,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.565675,88.315691667,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.565675,88.315691667,West Bengal
Idea,Outdoor,3G,2,Poor Voice Quality,29.28589443,77.94724721,Uttar Pradesh
Vodafone,Travelling,3G,5,Satisfactory,26.7948535,82.7349437,Uttar Pradesh
Vodafone,Outdoor,3G,1,Poor Voice Quality,23.817166667,87.7859,West Bengal
Vodafone,Travelling,4G,4,Satisfactory,23.817166667,87.7859,West Bengal
Vodafone,Indoor,3G,2,Poor Voice Quality,23.817166667,87.7859,West Bengal
Vodafone,Indoor,3G,2,Poor Voice Quality,23.817166667,87.7859,West Bengal
Vodafone,Indoor,3G,3,Satisfactory,23.817166667,87.7859,West Bengal
Vodafone,Outdoor,3G,1,Poor Voice Quality,23.817166667,87.7859,West Bengal
Vodafone,Travelling,4G,4,Satisfactory,23.817166667,87.7859,West Bengal
Vodafone,Indoor,3G,2,Poor Voice Quality,23.817166667,87.7859,West Bengal
Vodafone,Indoor,3G,2,Poor Voice Quality,23.817166667,87.7859,West Bengal
Vodafone,Indoor,3G,3,Satisfactory,23.817166667,87.7859,West Bengal
BSNL,Outdoor,2G,1,Call Dropped,9.41854274,77.49720359,Tamil Nadu
RJio,Indoor,4G,5,Satisfactory,22.39460084,87.56030384,West Bengal
Vodafone,Travelling,4G,4,Satisfactory,22.61082457,88.42826855,West Bengal
Idea,Indoor,Unknown,5,Satisfactory,9.95681,76.3380128,Kerala
BSNL,Outdoor,Unknown,3,Poor Voice Quality,13.0187787,77.5709138,Karnataka
Idea,Indoor,4G,5,Satisfactory,28.440615713,74.483540748,Rajasthan
Airtel,Indoor,Unknown,5,Satisfactory,28.437424307,74.498177843,Rajasthan
Airtel,Indoor,4G,5,Satisfactory,28.4356821,74.4995342,Rajasthan
Airtel,Indoor,4G,5,Satisfactory,28.4398701,74.4989546,Rajasthan
Airtel,Indoor,4G,5,Satisfactory,28.4398701,74.4989546,Rajasthan
Idea,Indoor,4G,5,Satisfactory,28.4398701,74.4989546,Rajasthan
Airtel,Indoor,3G,5,Satisfactory,28.439869515,74.498956485,Rajasthan
Airtel,Indoor,3G,4,Satisfactory,28.4330292,74.4978586,Rajasthan
Idea,Indoor,3G,5,Satisfactory,28.4330292,74.4978586,Rajasthan
Idea,Indoor,Unknown,5,Satisfactory,28.439869515,74.498956485,Rajasthan
Airtel,Indoor,Unknown,3,Satisfactory,28.439869515,74.498956485,Rajasthan
Airtel,Indoor,4G,3,Poor Voice Quality,28.4410848,74.4973511,Rajasthan
Airtel,Indoor,4G,3,Poor Voice Quality,28.4398701,74.4989546,Rajasthan
Vodafone,Travelling,4G,1,Call Dropped,11.23996959,78.83926519,Tamil Nadu
RJio,Travelling,4G,1,Poor Voice Quality,17.4651991,78.3847559,Telangana
RJio,Travelling,4G,1,Poor Voice Quality,17.4651991,78.3847559,Telangana
RJio,Travelling,4G,1,Poor Voice Quality,17.4729168,78.3871874,Telangana
RJio,Indoor,4G,5,Satisfactory,20.31003223,85.81910138,Odisha
RJio,Travelling,4G,5,Satisfactory,22.39460084,87.56030384,West Bengal
